Kyadondo,Kampala,Nakawa Division,Luzira,Kisenyi III,1000000000,1500000000,700000000,800000000
Kyadondo,Kampala,Nakawa Division,Luzira,Kisenyi IV,1000000000,1500000000,700000000,800000000
Kyadondo,Kampala,Nakawa Division,Luzira,Kirombe,1500000000,1800000000,1200000000,1500000000
Kyadondo,Kampala,Nakawa Division,Luzira,Lake Drive,1500000000,1800000000,1200000000,1500000000
Kyadondo,Kampala,Nakawa Division,Luzira,Lakeside,1500000000,1800000000,1200000000,1500000000
Kyadondo,Kampala,Nakawa Division,Luzira,Mambo Bado,1500000000,1800000000,1000000000,1200000000
Kyadondo,Kampala,Nakawa Division,Luzira,Marines,1500000000,1800000000,1200000000,1500000000
Kyadondo,Kampala,Nakawa Division,Luzira,Mawejje,1400000000,1800000000,800000000,900000000
Kyadondo,Kampala,Nakawa Division,Luzira,Panda Pier,1400000000,1800000000,800000000,1000000000
Kyadondo,Kampala,Nakawa Division,Luzira,Railway Qtrs,1400000000,1800000000,800000000,1000000000
Kyadondo,Kampala,Nakawa Division,Luzira,Safina,1400000000,1800000000,800000000,900000000
Kyadondo,Kampala,Nakawa Division,Luzira,Stage 5,1400000000,1800000000,800000000,900000000
Kyadondo,Kampala,Nakawa Division,Luzira,Stage 6,1400000000,1800000000,800000000,900000000
Kyadondo,Kampala,Nakawa Division,Luzira,Stage 7,1400000000,1800000000,800000000,900000000
Kyadondo,Kampala,Nakawa Division,Luzira,Upper Bbiina,1400000000,1800000000,800000000,900000000
Kyadondo,Kampala,Lubaga Division,Namirembe,Bakuli,2000000000,3500000000,,
Kyadondo,Kampala,Lubaga Division,Namirembe,Bakuli Market,2000000000,3000000000,,
Kyadondo,Kampala,Lubaga Division,Namirembe,Butikiro,2000000000,2500000000,1500000000,2000000000
Kyadondo,Kampala,Lubaga Division,Namirembe,Ham Mukasa,2000000000,2500000000,1500000000,2000000000
Kyadondo,Kampala,Lubaga Division,Namirembe,Kayiwa,1500000000,2500000000,1000000000,1500000000
Kyadondo,Kampala,Lubaga Division,Namirembe,Kisingiri,2000000000,2500000000,1500000000,2000000000
Kyadondo,Kampala,Lubaga Division,Namirembe,Kitala,2000000000,3000000000,1500000000,2000000000
Kyadondo,Kampala,Lubaga Division,Namirembe,Mackay,1500000000,2500000000,1000000000,1500000000
Kyadondo,Kampala,Lubaga Division,Namirembe,Masiki,1500000000,2500000000,850000000,1500000000
Kyadondo,Kampala,Lubaga Division,Namirembe,Mengo Market,2000000000,2500000000,1500000000,2000000000
Kyadondo,Kampala,Lubaga Division,Namirembe,Mengo Town,2000000000,3000000000,1500000000,2000000000
Kyadondo,Kampala,Lubaga Division,Namirembe,Mulira,2000000000,3000000000,,
Kyadondo,Kampala,Lubaga Division,Namirembe,Ntulume,3000000000,4000000000,1500000000,2000000000
Kyadondo,Kampala,Lubaga Division,Namirembe,Senkatuuka,1500000000,2500000000,800000000,1000000000
Kyadondo,Kampala,Lubaga Division,Nakulabye,Baliruno,1000000000,1800000000,650000000,850000000
Kyadondo,Kampala,Lubaga Division,Nakulabye,Masiro,900000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Nakulabye,Mujomba,1000000000,1800000000,650000000,850000000
Kyadondo,Kampala,Lubaga Division,Nakulabye,Nakulabye West Church,900000000,1500000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Nakulabye,Seventh Day,1000000000,1500000000,500000000,850000000
Kyadondo,Kampala,Lubaga Division,Nakulabye,Suzana,900000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Nakulabye,Terrace,900000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Nakulabye,Tree Shadow,900000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Nakulabye,Zone 7,900000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Kasubi,Kasubi I,900000000,1000000000,500000000,650000000
Kyadondo,Kampala,Lubaga Division,Kasubi,Kasubi II,900000000,1000000000,500000000,650000000
Kyadondo,Kampala,Lubaga Division,Kasubi,Kasubi IV,900000000,1000000000,500000000,650000000
Kyadondo,Kampala,Lubaga Division,Kasubi,Kawaala I,900000000,1000000000,500000000,650000000
Kyadondo,Kampala,Lubaga Division,Kasubi,Kawaala II,900000000,1000000000,500000000,650000000
Kyadondo,Kampala,Lubaga Division,Kasubi,Kawaala Central,900000000,1000000000,500000000,650000000
Kyadondo,Kampala,Lubaga Division,Kasubi,Kawaala III,900000000,1000000000,500000000,650000000
Kyadondo,Kampala,Lubaga Division,Kasubi,Mugema,900000000,1000000000,500000000,650000000
Kyadondo,Kampala,Lubaga Division,Kasubi,Namungoona/Kasu bi,900000000,1000000000,550000000,700000000
Kyadondo,Kampala,Lubaga Division,Makerere,Kikoni,1500000000,2500000000,800000000,1000000000
Kyadondo,Kampala,Lubaga Division,Makerere,Kavule,1500000000,2500000000,800000000,1000000000
Kyadondo,Kampala,Lubaga Division,Lubya,Bukulugi,500000000,700000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Lubya,Kinonya,500000000,700000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Lubya,Lubya,800000000,1000000000,450000000,500000000
Kyadondo,Kampala,Lubaga Division,Lubya,Lugala,800000000,1000000000,450000000,500000000
Kyadondo,Kampala,Lubaga Division,Lubya,Lusaze,900000000,1000000000,500000000,600000000
Kyadondo,Kampala,Lubaga Division,Lubya,Mapeera,900000000,1000000000,500000000,600000000
Kyadondo,Kampala,Lubaga Division,Lubya,Masanafu,600000000,800000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Lubya,Nabulagala I,800000000,1000000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Lubya,Namungoona I,600000000,700000000,400000000,550000000
Kyadondo,Kampala,Lubaga Division,Lubya,Namungoona II,500000000,600000000,400000000,550000000
Kyadondo,Kampala,Lubaga Division,Lungujja,Kikandwa,700000000,800000000,500000000,600000000
Kyadondo,Kampala,Lubaga Division,Lungujja,Kitunzi,700000000,800000000,500000000,600000000
Kyadondo,Kampala,Lubaga Division,Lungujja,Makamba,1000000000,1500000000,800000000,1000000000
Kyadondo,Kampala,Lubaga Division,Lungujja,Sendawula,700000000,800000000,500000000,600000000
Kyadondo,Kampala,Lubaga Division,Lungujja,Wakaliga,1000000000,1500000000,800000000,1000000000
Kyadondo,Kampala,Lubaga Division,Lungujja,Zone 8,800000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Lungujja,Mbuubi,1000000000,1500000000,800000000,1000000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Ben Kiwanuka,1200000000,1500000000,900000000,1100000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Bulwa,1500000000,2500000000,900000000,1100000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Church,2000000000,2500000000,1000000000,1200000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Hospital,1500000000,2500000000,1000000000,1200000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Kabuusu,2000000000,2500000000,1000000000,1200000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Kakeeka,1500000000,2200000000,900000000,1100000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Kayanja,1800000000,2500000000,900000000,1100000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Lubiri,1800000000,2800000000,900000000,1100000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Lule,1500000000,2000000000,900000000,1100000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Musigula,1500000000,2000000000,900000000,1100000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Nabunya,1200000000,1500000000,1000000000,1200000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Nalukolongo,1200000000,1500000000,800000000,1000000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Pope Paul,2000000000,2500000000,1000000000,1200000000
Kyadondo,Kampala,Lubaga Division,Rubaga,Wagaba,1500000000,2000000000,1000000000,1200000000
Kyadondo,Kampala,Lubaga Division,Mutundwe,Kabaawo,600000000,800000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Mutundwe,Kiggagga,600000000,800000000,500000000,600000000
Kyadondo,Kampala,Lubaga Division,Mutundwe,Kitawuluzi,600000000,800000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Mutundwe,Kitebi,600000000,800000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Mutundwe,Kweeba,600000000,800000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Mutundwe,Mbaawo,600000000,800000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Mutundwe,Mutundwe I,600000000,800000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Mutundwe,Mutundwe II,600000000,800000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Mutundwe,Nyanama,600000000,800000000,400000000,500000000
Kyadondo,Kampala,Lubaga Division,Kabowa,Church,800000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Kabowa,Kabowa Central,800000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Kabowa,Kironde,800000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Kabowa,Sembule A,800000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Kabowa,Sembule B,800000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Kabowa,Serwadda,800000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Kabowa,Simbwa,800000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Kabowa,Ssuuna,800000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Kabowa,St. Anne,800000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Kabowa,Wankulukuku,800000000,1000000000,700000000,800000000
Kyadondo,Kampala,Lubaga Division,Natete,Central A,1800000000,2000000000,,
